x,y,z
-676.04502,-377.06079,2233.74044
1210.40064,1498.99021,2233.73861
1451.53901,759.55546,2233.71168
-2353.68624,5926.59528,2233.69528
1212.43758,568.69814,2233.44349
1213.48229,-284.80737,2233.24471
-1781.26286,-312.22461,2233.15533
-1162.01847,-1264.07315,2233.10622
1626.27749,-1905.10773,2233.05303
220.86684,-4304.61112,2233.03367
-2817.60288,-769.51998,2232.79914
1351.65015,-3982.92853,2232.7232
542.90294,507.79482,2232.42742
1560.1015,2674.21217,2232.18208
489.52741,-1319.41424,2231.88499
1111.16108,1024.42422,2231.84985
-97.95864,-2102.1052,2231.82034
-821.39691,-1159.08192,2231.70839
-1195.0243,2555.60531,2231.61706
3344.8906,-1157.30667,2231.37647
430.20522,-2018.67193,2231.26252
630.79443,-1000.26305,2231.24964
-3434.36559,404.38842,2230.84917
1650.2368,-2027.10017,2230.83102
1482.27866,229.76336,2230.76836
-488.68535,-214.29543,2230.6408
-343.56836,2686.83706,2230.32471
3261.17277,-625.09198,2230.24936
-549.48022,2701.68508,2230.19895
3552.62226,-1751.25752,2230.05231
-4224.15756,722.23424,2229.94155
-388.46766,-2056.55816,2229.7223
-1491.20969,-983.88725,2229.69183
-1303.48951,89.78383,2229.30515
-753.51825,-1967.7721,2229.24632
1489.58725,632.99375,2229.22906
-1010.72509,2412.10322,2229.17396
2117.17898,-129.17595,2228.97019
1599.37851,-324.49368,2228.83765
114.18087,6329.47663,2228.83357
-1193.9444,-954.76382,2228.79481
-2415.16913,1398.22486,2228.68356
-1043.31609,648.35008,2228.39887
1363.48575,-460.69026,2228.1233
-6204.13922,-634.14491,2228.05927
53.51894,-1946.17477,2227.71971
-2636.68216,1101.34185,2227.65449
1012.83472,-447.29905,2227.56685
-950.59458,2659.67072,2227.51169
-612.61854,-1611.81249,2227.4852
-352.56062,-357.13878,2227.26768
1198.51845,-2378.93835,2227.22506
1316.36798,756.71136,2227.07015
1050.26249,2296.58002,2226.96612
-2600.56995,-577.98714,2226.94689
-1515.51744,-1793.6896,2226.92
1095.44768,-3710.92184,2226.85441
2479.62104,885.02709,2226.83944
-109.94202,-2693.61532,2226.6303
-460.6021,6717.83899,2226.60113
701.73638,294.41508,2226.48089
43.72883,724.94753,2226.4609
2204.65342,-2332.75219,2226.33323
1537.93378,3331.47178,2226.20507
-1573.6529,445.749,2226.19618
-2068.63426,2850.69912,2226.06804
1387.23469,-891.29125,2225.87952
-434.56844,961.13074,2225.76121
524.37794,1399.61785,2225.6846
-388.11085,805.05535,2225.32091
386.37086,-256.00328,2224.96469
94.58746,1428.27542,2224.80755
-942.61167,5363.23487,2224.69587
-114.42611,2727.06137,2224.49508
1020.19408,2463.33491,2224.30006
2280.21318,-245.9339,2224.28724
2111.4384,-895.61613,2224.18726
2474.9297,-3502.2345,2224.15045
-1205.40947,-1239.2704,2223.98924
321.10835,-534.04031,2223.81146
799.23126,-694.69258,2223.79554
-1001.49426,679.2778,2223.69566
-1635.98862,-231.41771,2223.36387
780.53908,-2468.97036,2223.35366
797.76417,2166.37937,2223.33494
-145.57584,-1827.82941,2223.25711
595.38979,1039.38927,2223.07977
-87.91124,-2761.41036,2222.99405
5539.57293,2104.64865,2222.89673
4193.4632,-6360.95811,2222.88944
-169.15129,-2288.69538,2222.73173
980.92584,-2153.84561,2222.64226
2102.67675,-3036.07818,2222.62318
-1124.93786,-115.50585,2222.62054
310.90539,4385.22231,2222.54748
-7498.42828,913.28164,2222.52512
2788.93132,1668.05273,2222.49728
1692.42003,-1960.89232,2222.38006
1675.26299,-1289.98484,2222.36299
6205.04939,-5788.49073,2222.04874
1509.80772,-2510.01619,2221.87631
906.82981,-1790.41819,2221.74973
1723.1017,-409.15896,2221.32246
1550.09299,-1101.17444,2221.32125
-839.95953,-1276.03677,2220.69233
1415.34283,-2585.06468,2220.496
4106.53138,-204.72458,2220.46484
1832.83706,-1002.66948,2220.45369
4328.75589,-2080.14174,2220.274
1570.1674,-566.8265,2220.21005
518.2286,-3571.79741,2219.98017
544.68786,851.06118,2219.8754
132.91944,-3870.97198,2219.85087
459.16899,-163.60502,2219.83902
1529.63174,2722.87587,2219.44534
-849.82444,-1048.30511,2219.31457
2120.48468,2342.12353,2219.31386
-1367.94226,146.32803,2219.11368
656.39104,-1885.67517,2219.02067
2969.6897,1025.15084,2218.76304
-64.46554,711.75591,2218.74244
1297.41043,-51.86722,2218.67159
274.5128,1951.62306,2218.34034
465.61085,-651.76297,2218.30823
-1557.82363,953.77023,2218.30391
409.89633,1449.13706,2218.00802
2072.98788,1977.78855,2217.7838
2888.14935,-1731.94884,2217.66795
2483.83784,-570.9757,2217.65062
-1174.14669,1699.12714,2217.4496
-311.67275,-1682.90417,2217.42348
-173.19061,-1355.32719,2216.93008
-1726.96089,5901.08814,2216.61476
-1435.14455,1154.16713,2216.59071
544.01624,3767.97655,2216.51915
1283.39142,-4265.19884,2216.49366
-689.85495,-2993.26769,2216.41061
-731.69123,-2703.32819,2216.24677
708.41466,1077.62208,2216.19123
-2247.06245,1832.88509,2216.09527
-2348.55978,217.32138,2215.92567
-4460.122,-1222.96277,2215.88816
-1830.87267,374.1889,2215.73596
317.30184,-334.00819,2215.04095
725.40375,-361.77783,2214.8106
1935.79618,-3331.77614,2214.73234
-2416.68483,71.78259,2214.56163
-568.0691,-1673.10005,2214.3024
-454.43889,-693.08583,2214.02922
593.89393,-1870.54675,2213.9423
656.49186,-857.20032,2213.78885
-1149.97727,673.54535,2213.78327
-836.11422,-2557.47965,2213.7533
-1332.46877,189.09603,2213.67601
-5319.52356,-2619.19299,2213.63527
-2773.15505,1198.99407,2213.46588
304.64506,-1586.3396,2212.8752
62.67698,467.07005,2212.81699
-651.52572,439.90475,2211.8701
-1311.76001,-252.72033,2211.86925
1832.32548,235.50327,2211.8197
-84.03079,1614.64895,2211.77444
1723.75831,503.53385,2211.77057
448.46989,1819.04456,2211.68478
-3524.03912,-2316.34292,2211.66069
203.51839,3307.55891,2211.65329
-2219.01594,811.90912,2211.34801
-4965.45957,-989.13867,2211.31545
813.15118,-196.4607,2211.10751
939.25305,-2873.392,2211.06784
-473.33984,-4516.13476,2210.89959
-3644.02109,-1188.33907,2210.80095
-299.0343,815.93725,2210.62451
203.7266,510.78778,2210.52889
-12.89709,228.15396,2210.44114
-533.41868,-866.07173,2210.27205
-2629.47936,-2542.40765,2210.16697
1072.73354,-1774.15806,2210.0548
-50.72694,773.62274,2209.8709
-705.94185,44.76406,2209.7297
741.47599,-323.05297,2209.566
-739.96286,-591.27436,2209.37212
1271.79052,1706.1555,2209.30906
-1182.37487,3944.26278,2209.24131
1056.83637,-100.18828,2209.1513
-1167.34253,196.34844,2209.10117
1237.94327,-1323.52664,2208.85486
-776.34452,-433.36211,2208.71431
-417.81737,-141.94103,2208.60147
141.76295,-1679.18149,2208.23536
-676.77905,-2018.70623,2208.22541
-112.58562,1952.63151,2208.20909
52.0865,-1379.79648,2207.96612
2494.70356,-4932.8469,2207.77476
2832.14349,1293.4292,2207.69577
1879.35484,849.40636,2207.68197
-2351.18837,1043.71985,2207.6042
-3071.10284,512.66597,2207.5818
372.7948,-289.20661,2207.4758
-3149.78331,337.84165,2207.27886
-1986.42381,7096.06411,2207.18037
1206.66876,286.73226,2207.02622
384.48475,755.2828,2206.92715
-1062.07218,5348.2904,2206.77805
-216.43281,-1971.9728,2206.73958
900.94067,-1179.96157,2206.65358
1119.7217,-1733.35006,2206.59379
1204.05442,1271.44319,2206.49415
-58.23884,-1407.51483,2206.44337
1814.55448,-1994.87236,2206.43811
1713.30556,-22.67093,2206.03097
835.15948,-1228.69999,2205.93264
929.83005,-1192.26229,2205.24763
363.10704,855.12127,2204.59309
2702.95448,1690.50405,2204.39763
-1024.62843,1532.66544,2204.18637
-205.08916,-1703.79262,2203.98087
5588.98497,-5282.58977,2203.96853
1894.15318,3133.31228,2203.94777
1320.92961,-4318.58836,2203.81747
-1353.92933,-649.53223,2203.65517
2328.91113,-783.3663,2203.33439
-1224.70997,-7083.6324,2203.3034
-2762.83177,3502.098,2203.16341
1268.54282,-2259.79742,2203.03326
787.05566,-301.57514,2202.74275
-1555.73143,-179.56826,2202.73885
684.41569,492.31162,2202.65391
569.04252,-1364.10591,2202.55706
3397.00293,-4609.51401,2202.40694
551.49128,-2133.14654,2202.36673
-1662.83098,-801.83897,2202.13799
-599.19457,1282.64166,2201.97147
-776.74145,-2982.62709,2201.96179
-1433.20079,-157.29942,2201.45235
-8957.68943,-805.84068,2200.97016
3420.72671,-1249.92562,2200.92129
-756.04973,3214.27549,2200.88325
-484.37279,-676.89004,2200.80031
-1203.46229,-145.71927,2200.77651
-398.32531,-1595.497,2200.71018
2313.83412,276.01362,2200.64393
-2561.5203,-96.43514,2200.62534
8.83319,-2488.98286,2200.52066
241.65993,286.4757,2200.45325
-931.13498,-120.02834,2200.42966
-30.35878,608.30302,2200.36508
-2579.86365,-747.75057,2200.34048
1864.60866,429.06183,2199.77291
305.1232,1307.96614,2199.70516
-2403.3868,-936.80878,2199.33522
-1360.78785,-557.09227,2199.22503
655.72065,-959.96245,2199.19695
1116.05497,-918.71898,2198.99631
-2138.22869,422.5361,2198.75022
2367.51601,-490.0666,2198.71707
2088.71079,-3944.05276,2198.54356
1113.86097,1826.39342,2198.42331
-489.93935,-2382.61242,2198.38793
1445.77096,-2119.24664,2198.17604
1557.69254,-1180.35913,2197.92231
-59.54706,-2262.11739,2197.86627
1486.70768,-847.94985,2197.67494
-247.29243,-736.87863,2197.59566
683.52196,334.32917,2197.57792
1148.24697,-1112.26594,2197.40921
68.95275,-534.24715,2197.37886
1424.55156,1358.22595,2197.15903
785.95573,342.64277,2197.12296
1244.662,34.42545,2196.93611
793.72283,1673.60789,2196.90805
-1630.09072,704.50126,2196.88657
260.41217,-26.91337,2196.84008
2077.20329,3649.74281,2196.79531
-2467.70194,-588.00713,2196.69087
440.62927,1747.25041,2196.29681
837.09809,-416.81247,2195.80527
-1038.84729,-1642.9301,2195.77307
2830.45952,2664.09208,2195.66886
-1556.36957,3046.70687,2195.41552
2209.74708,-1479.18521,2195.36702
-370.86839,-2165.36298,2195.07381
-955.31687,2069.79714,2194.93292
1526.84142,-2847.80272,2194.895
-1522.19198,121.63742,2194.84008
1401.68195,-3164.74612,2194.59166
-1709.81574,1775.59734,2194.5301
3376.6508,-416.7316,2194.44491
13.81512,-2706.69865,2194.10219
593.68159,-917.2011,2193.98965
2703.98011,-2540.55741,2193.88216
463.89727,913.80188,2193.74061
-311.00858,1005.50174,2193.66517
784.20293,-369.69887,2193.36005
-973.68082,-1275.0988,2193.23563
918.90758,-2118.76101,2192.91074
-3545.44907,-4298.62027,2192.73482
-465.4322,-2931.15679,2192.73021
1871.72634,-2368.91556,2192.66965
-442.40761,-2353.32572,2192.61
4772.1801,1150.69566,2192.49667
-230.00614,-1843.40831,2192.32919
1710.6662,1317.5842,2192.04202
1459.75748,539.05857,2191.98372
2551.97502,701.3965,2191.91472
2658.05549,-2250.80267,2191.73753
-513.35652,627.37692,2191.31404
117.25203,507.1891,2191.26681
-1023.32271,-267.14659,2191.20293
546.78217,-2006.85198,2191.09781
940.60756,-2816.23271,2190.99607
-2887.53185,1049.72716,2190.93049
-987.87,175.55231,2190.81135
-556.42078,-633.69954,2190.70478
1186.50324,-2098.52086,2190.57275
-1343.24275,94.82042,2189.78895
-1754.87615,991.49702,2189.76032
-728.47511,961.90207,2189.53612
-3888.16095,-444.49293,2189.43414
1492.75089,-1582.55419,2189.33602
-127.13078,-252.94739,2189.27799
1875.38292,-2913.24714,2189.1733
2205.21034,-4146.23796,2189.08933
867.90921,-701.09171,2189.07695
-1594.45058,2058.10426,2188.8789
1281.29685,-2970.96159,2188.71074
1254.25786,214.51381,2188.61886
2040.91494,-250.956,2188.5416
-5587.45284,-529.55725,2188.53205
1534.06365,2745.35441,2188.47934
683.65092,-1133.32325,2188.43238
-363.38726,1749.01371,2188.3165
-1637.775,276.82424,2188.25511
2170.4682,-1086.46392,2188.22256
846.79878,2478.58584,2188.12738
1515.865,-3050.52942,2188.02142
369.97725,894.10702,2187.92122
1287.81641,884.65304,2187.50693
1271.52989,-2556.88591,2187.42609
-3039.61409,-7932.40126,2187.35282
-502.9679,1157.43585,2187.29702
1875.7006,-1132.64328,2187.21713
147.65079,-1580.86326,2187.1612
1016.62575,748.45309,2187.05054
1681.81352,1116.70779,2186.81822
-1389.62273,-6191.10719,2186.81303
-473.48853,-763.40624,2186.73903
-742.85527,5052.80604,2186.66861
520.43762,-1395.44993,2186.44772
-333.65759,3490.49073,2186.43091
8.7324,-450.14909,2186.26437
111.60743,-383.46115,2186.0337
2372.09045,-30.42574,2185.88232
-2614.7416,3658.56621,2185.86818
1681.17612,-2050.84875,2185.56398
2419.3411,-3317.25382,2185.39081
2607.95882,-3299.16968,2185.2542
322.87441,9551.85478,2185.11074
-2792.09921,68.12087,2185.03081
-3012.23785,-2248.74383,2184.75748
-1708.45065,4042.16428,2184.3365
3623.91114,-1878.9184,2184.12628
1477.40609,-921.95999,2183.97884
1115.45175,-6395.36511,2183.61822
-736.03003,-386.7777,2183.49645
719.7447,-883.94042,2183.40375
-2878.07416,-2792.8357,2183.3533
1119.12808,-852.81404,2183.29016
1055.93801,-657.16451,2183.14053
-227.48332,347.8151,2183.0132
-2068.65261,2044.23715,2182.86831
-3977.80384,-919.98653,2182.69911
538.45758,1006.49737,2182.58138
497.54143,1605.57264,2182.57366
455.24884,-1032.54814,2182.53331
-335.5942,-2452.78465,2182.52197
1640.74908,-2262.76034,2182.3542
-1434.04695,1716.68642,2182.2287
3400.6022,1276.55641,2181.9528
-2525.65357,713.27593,2181.89572
-5597.40903,-799.56853,2181.89079
940.8041,576.61533,2181.8343
-5895.70257,4535.80288,2181.67966
-7949.45832,-2257.82538,2181.67362
-425.3544,646.66868,2181.57323
-1551.63626,-824.6209,2181.44414
234.30349,-834.73165,2181.4436
960.39464,1148.34897,2181.19736
1217.1611,-1683.38086,2181.09626
1550.81095,-1460.45485,2181.07967
1949.89836,-1551.20173,2180.84827
352.28992,-2540.9889,2180.82012
684.05567,-1497.12795,2180.78224
2841.05521,-629.28806,2180.7212
750.89108,1755.76318,2180.60912
-2354.67305,-326.06635,2180.60081
-7.12488,-232.63905,2180.59587
-849.26703,246.6142,2180.42617
-961.33645,777.1214,2180.2027
-256.46204,-1601.70375,2180.13444
958.69775,3871.62454,2180.04202
-83.97238,-1934.04472,2179.97104
-646.94679,1038.88773,2179.94773
192.4587,-1311.00536,2179.89165
-1487.69161,2054.43301,2179.82535
775.03155,880.34161,2179.71804
2557.43266,2199.44124,2179.62533
-3368.14085,-3110.09018,2179.49165
1200.77626,-619.40455,2179.24077
1707.08871,2999.48305,2179.14604
-3038.8467,1328.09065,2179.13419
3584.43914,-991.52505,2178.9328
-1005.09744,1243.68332,2178.90808
132.71243,-256.25914,2178.77311
567.74017,-1588.22355,2178.13127
-6034.02072,-685.52275,2178.06401
636.29747,-2944.67212,2177.98755
-1918.89789,1285.45686,2177.96597
-360.19552,27.93416,2177.74232
277.44527,784.16109,2177.54124
507.74406,1991.14139,2177.53526
3014.47409,-1642.27024,2177.25808
543.57669,589.76881,2177.14497
-3244.69069,928.47721,2176.8515
-944.61727,1884.79994,2176.68639
-457.01538,5598.52208,2176.56152
727.16858,-3296.0201,2176.28931
1549.30059,-6792.91481,2176.07873
6750.06346,27.36898,2176.04708
-291.49469,-276.82847,2175.56014
-31.17689,-2175.96743,2175.23156
2108.25935,-1337.35943,2175.11881
-396.68841,-1057.77243,2175.09971
3177.56994,-6457.89411,2175.07732
-4278.28691,5499.55389,2174.9737
3325.25906,-933.76726,2174.9618
3125.76167,-3278.88389,2174.95418
-735.50034,-120.02028,2174.70694
669.93043,480.12402,2174.62667
929.73432,274.88366,2174.6177
-982.5558,-44.72057,2174.54369
1080.7734,-2654.03125,2174.24324
236.06922,-2246.11281,2173.97528
2349.11688,2265.93227,2173.9145
1415.04168,-3327.95131,2173.89269
-1179.11849,1196.71572,2173.69504
-3039.82657,-5968.94096,2173.60061
754.48735,1832.18073,2173.56364
466.58196,-606.12703,2173.47756
-494.42717,-190.93602,2173.44489
-2214.33508,882.55472,2173.39405
-1568.26998,-1169.22292,2173.26678
-128.89525,-1113.40841,2172.94134
1237.95017,-1101.34449,2172.47862
-1696.8168,1893.89688,2172.44728
-1405.6733,-131.20669,2172.20145
1419.80068,1136.16687,2172.18606
-2364.56011,763.67058,2172.05912
591.63646,168.02241,2171.93476
-1777.109,-324.71179,2171.69846
-2051.83191,-774.83196,2171.54379
419.57892,-2139.12408,2171.52889
353.16989,-181.229,2171.52246
-909.14012,-3700.69734,2171.40332
-1242.58304,1207.32878,2171.26581
1981.95106,-1031.00311,2171.12381
-1075.02066,444.99575,2170.93168
1702.36087,-607.36984,2170.92093
-1159.23608,-475.74516,2170.53162
525.87302,1109.94937,2170.3315
1760.66481,594.21121,2170.30841
661.90064,-1898.79468,2170.17555
990.45361,-1735.30769,2170.10174
-6278.64604,560.12454,2170.09524
1354.11859,981.70549,2169.95754
1624.47042,-3597.76052,2169.74202
1096.35486,-555.97669,2169.73842
-1585.76347,68.81408,2169.53625
4591.18757,885.79578,2169.48515
-1149.52725,3281.54814,2169.46809
-5106.98518,276.73782,2169.40568
1577.23722,1960.78355,2169.11399
1408.75061,-678.67574,2168.87329
-287.82669,-1157.82093,2168.74598
-1685.35091,-296.02212,2168.63742
-377.47124,980.58182,2168.48678
-2209.24302,-2183.13053,2168.22823
1366.1695,-3754.21548,2168.0886
-1009.5582,295.36502,2167.92801
2438.82383,-1664.62137,2167.66517
274.16866,-1828.413,2167.61517
752.18615,-1025.06981,2167.1204
823.62281,-1230.51682,2167.11258
-288.25835,-1187.24717,2166.86778
335.6108,-2676.90544,2166.69842
-2026.86846,-741.58783,2166.52989
-216.80377,-737.52762,2166.50988
-222.67893,1098.21581,2166.37351
377.19231,-2980.27554,2166.35799
-2617.87613,-2321.45654,2166.25232
-1572.74285,-4798.42104,2165.92259
110.40726,588.92246,2165.83655
2232.58742,683.62876,2165.77977
-918.69451,366.6246,2165.76065
926.22052,-259.70079,2165.64021
-1237.91987,242.80568,2165.63364
336.75876,-825.37152,2165.62802
-151.2634,740.94512,2165.32209
-350.30846,1591.66212,2165.21177
-1959.04595,-1029.60048,2164.97644
-1459.33551,29.88451,2164.8534
607.7007,-1552.25373,2164.79645
-479.64178,1854.1959,2164.48638
-621.56217,1718.83147,2164.34293
-125.00534,-1861.52413,2163.87793
280.67426,2305.87269,2163.85705
2134.05916,1553.05368,2163.83298
-414.75026,1286.04362,2163.74146
722.40282,393.61343,2163.69386
1885.22581,263.94812,2163.62655
2761.67468,-59.52009,2163.58297
-520.69155,-1234.05211,2163.47487
-142.55971,67.60865,2163.45128
1151.77734,-347.94327,2163.14402
-1686.79749,-2867.65593,2162.93861
-846.54373,120.23405,2162.69149
1024.67817,-1561.09716,2162.46726
210.99391,-1081.94206,2162.43037
-459.866,2677.72294,2162.09359
644.5328,-79.5191,2161.90193
-24.69067,5018.59015,2161.87702
1342.77431,254.29109,2161.78853
-504.3682,-796.94345,2161.7018
614.13323,-9.85888,2161.61756
-95.25608,-1164.50514,2161.41456
597.86382,-369.25137,2161.36538
3114.77396,-1002.98094,2161.23016
-2482.12078,-453.86836,2161.13044
941.63405,1672.13459,2161.10879
1084.73731,635.98734,2160.75494
-276.05843,734.86851,2160.66562
1619.70613,-1187.53967,2160.54028
-653.17428,-2189.82388,2160.29709
22.32099,-974.01162,2160.12258
-231.94244,1324.66143,2160.11635
-3987.87012,-3529.93262,2160.07521
-1010.54025,-959.94513,2160.04199
810.9397,368.45759,2160.00225
4065.55004,-1385.49612,2160.00134
-236.51029,1931.16921,2159.89899
1540.47284,-1209.04951,2159.86182
1286.85838,-1559.71185,2159.74305
140.21139,-821.47332,2159.60432
-2034.93309,31.12174,2159.46711
-378.8457,-364.98555,2159.05815
-4274.44266,929.32332,2158.90255
1224.63281,1142.19334,2158.8896
1620.72191,654.94864,2158.78517
1050.01848,-268.37331,2158.67432
896.92175,2751.12261,2158.64309
-461.46372,-1496.63062,2158.30047
1990.39503,-175.16031,2158.27773
1734.64997,81.82159,2158.15998
2459.95149,1675.86382,2157.90595
-415.12867,-1112.71182,2157.81732
1895.50526,1155.87544,2157.79354
-3605.24245,-27.60884,2157.68991
-315.95162,184.10552,2157.41256
1473.19866,-4382.53854,2157.28163
458.61797,1190.47853,2157.26671
2702.32601,429.34757,2157.21524
-652.91459,-131.98,2156.81469
174.09622,-358.05651,2156.53799
852.69282,-398.38611,2156.50987
696.77862,673.12536,2156.43355
222.22479,441.80747,2156.40612
1586.32269,-1044.61565,2156.32159
3522.66863,-1898.08822,2156.20826
2944.42506,-4747.45433,2156.03105
-1412.10262,-2659.987,2155.8893
897.54558,76.09986,2155.83271
46.54716,-2103.03546,2155.80805
-703.18537,-1308.07917,2155.7693
-1152.46592,-1254.30683,2155.44328
1473.42807,609.72539,2155.18398
-878.16304,2159.3551,2155.02658
3083.60701,297.83876,2154.67019
-740.11268,1970.37117,2154.60062
2978.74362,-1773.38234,2154.51375
1351.36835,-729.21354,2154.23705
-245.30392,-329.78853,2154.1206
-1638.23335,1322.4386,2154.01505
-534.10485,2172.67267,2153.81308
2479.00798,1304.60221,2153.75078
886.28143,-4598.57136,2153.59
492.4342,-918.43794,2153.43682
151.35362,727.14779,2153.41469
3242.80865,1227.62969,2153.33355
1452.78146,-1150.70777,2153.15156
-1754.89754,1660.6506,2153.10529
-1248.38077,-1712.85459,2152.90731
-1274.62914,-1362.91898,2152.80991
481.73199,-225.17242,2152.58653
2624.64708,-1582.88333,2152.46719
